drone_id,latitude,longitude,altitude,speed,battery,packet_sequence,speed_alt_ratio,battery_drain_rate,attack_type,is_anomaly
drone_10,34.067774,-118.228943,66.71,24.71,80.06,170,0.3649,19.94,NORMAL,0
drone_5,34.054171,-118.241768,270.23,5.66,60.27,961,0.0209,39.73,NORMAL,0
drone_1,34.049023,-118.226428,145.65,10.0,75.57,89,0.0682,24.43,NORMAL,0
drone_6,34.038194,-118.244964,111.1,18.04,89.74,521,0.1609,10.26,NORMAL,0
drone_3,34.044993,-118.250299,244.83,12.18,70.21,1105,0.0495,29.79,NORMAL,0
drone_8,34.047324,-118.232978,222.64,6.05,63.38,934,0.0271,36.62,NORMAL,0
drone_9,34.049718,-118.252142,225.43,24.58,92.81,1112,0.1086,7.19,NORMAL,0
drone_1,34.035044,-118.233652,291.39,15.27,83.98,108,0.0522,16.02,NORMAL,0
drone_4,34.533624,-117.896348,214.39,93.98,87.58,1607,0.4363,12.42,GPS_SPOOFING,1
drone_7,34.060403,-118.237323,174.18,16.47,90.6,1381,0.094,9.4,NORMAL,0
drone_7,34.037209,-118.260963,81.23,24.68,80.88,803,0.3001,19.12,NORMAL,0
drone_3,34.051737,-118.236077,1.36,0.98,2.19,1925,0.4153,97.81,JAMMING,1
drone_8,34.034136,-118.246046,55.45,12.9,79.24,1024,0.2285,20.76,NORMAL,0
drone_7,34.453147,-118.141397,235.07,156.55,52.92,1504,0.6632,47.08,GPS_SPOOFING,1
drone_7,34.050714,-118.252061,75.48,36.32,64.67,22369,0.4749,35.33,DOS,1
drone_5,34.0572,-118.2387,100.0,10.0,75.0,500,0.099,25.0,REPLAY_ATTACK,1
drone_1,34.0572,-118.2387,100.0,10.0,75.0,500,0.099,25.0,REPLAY_ATTACK,1
drone_9,34.069089,-118.232614,96.42,16.17,62.52,1069,0.166,37.48,NORMAL,0
drone_9,34.052531,-118.22771,117.11,36.5,46.21,86171,0.309,53.79,DOS,1
drone_4,34.065333,-118.261335,80.08,5.4,83.64,982,0.0666,16.36,NORMAL,0
drone_8,34.064371,-118.256363,220.09,19.34,62.09,774,0.0875,37.91,NORMAL,0
drone_6,34.518056,-117.944831,298.89,158.9,72.77,1660,0.5299,27.23,GPS_SPOOFING,1
drone_1,34.066762,-118.234885,243.45,16.74,87.41,1081,0.0685,12.59,NORMAL,0
drone_7,34.536014,-118.064301,126.8,121.62,44.21,1519,0.9516,55.79,GPS_SPOOFING,1
drone_8,34.053289,-118.251241,0.75,1.46,8.83,1997,0.8343,91.17,JAMMING,1
drone_8,34.043044,-118.249152,261.75,21.35,72.84,1195,0.0813,27.16,NORMAL,0
drone_3,34.065584,-118.255914,147.59,20.63,65.69,514,0.1388,34.31,NORMAL,0
drone_6,34.06106,-118.227403,140.44,18.96,92.12,55,0.134,7.88,NORMAL,0
drone_10,34.064487,-118.226343,290.33,17.79,74.95,1438,0.0611,25.05,NORMAL,0
drone_10,34.262651,-117.834496,329.31,144.88,44.85,1742,0.4386,55.15,GPS_SPOOFING,1
drone_1,34.258982,-117.776544,193.02,96.49,83.33,1584,0.4973,16.67,GPS_SPOOFING,1
drone_2,34.070234,-118.228122,210.92,12.49,75.91,1306,0.0589,24.09,NORMAL,0
drone_7,34.068128,-118.262081,144.06,35.88,24.4,61604,0.2473,75.6,DOS,1
drone_1,34.056688,-118.243739,200.45,8.99,68.75,766,0.0446,31.25,NORMAL,0
drone_8,34.058951,-118.231618,100.34,8.61,67.42,597,0.085,32.58,NORMAL,0
drone_6,34.054876,-118.251269,212.9,16.74,73.46,699,0.0783,26.54,NORMAL,0
drone_1,34.04617,-118.259725,278.69,20.07,97.48,227,0.0718,2.52,NORMAL,0
drone_3,34.056296,-118.238847,137.21,19.83,77.96,543,0.1435,22.04,NORMAL,0
drone_10,34.066816,-118.229925,264.82,22.23,92.11,134,0.0836,7.89,NORMAL,0
drone_8,34.046576,-118.253568,255.42,22.12,86.72,1494,0.0863,13.28,NORMAL,0
drone_8,34.0572,-118.2387,100.0,10.0,75.0,500,0.099,25.0,REPLAY_ATTACK,1
drone_1,34.059334,-118.242584,8.17,0.24,4.73,1926,0.0262,95.27,JAMMING,1
drone_9,34.065538,-118.244476,82.87,36.48,58.99,69986,0.435,41.01,DOS,1
drone_7,34.034622,-118.238315,125.87,16.44,80.75,1120,0.1296,19.25,NORMAL,0
drone_6,34.04836,-118.243882,4.61,1.72,2.71,1824,0.3066,97.29,JAMMING,1
drone_4,34.04445,-118.240663,194.76,23.44,83.39,1281,0.1197,16.61,NORMAL,0
drone_9,34.056467,-118.249568,9.67,1.75,1.54,1845,0.164,98.46,JAMMING,1
drone_3,34.038097,-118.252471,267.19,19.83,71.32,390,0.0739,28.68,NORMAL,0
drone_7,34.057328,-118.252217,199.41,20.21,94.35,1372,0.1008,5.65,NORMAL,0
drone_9,34.055468,-118.249358,156.63,50.03,55.71,73663,0.3174,44.29,DOS,1
drone_1,34.0572,-118.2387,100.0,10.0,75.0,500,0.099,25.0,REPLAY_ATTACK,1
drone_7,34.063629,-118.233793,194.58,32.13,50.72,68235,0.1643,49.28,DOS,1
drone_8,34.198999,-117.748382,398.93,104.88,61.56,1537,0.2622,38.44,GPS_SPOOFING,1
drone_10,34.062071,-118.262949,297.93,24.74,84.93,163,0.0828,15.07,NORMAL,0
drone_4,34.067417,-118.238813,258.13,18.2,62.21,408,0.0702,37.79,NORMAL,0
drone_6,34.033013,-118.25675,193.4,24.47,66.5,1262,0.1259,33.5,NORMAL,0
drone_3,34.047103,-118.250346,0.47,1.48,14.53,1966,1.0068,85.47,JAMMING,1
drone_1,34.050668,-118.23813,202.57,11.34,93.49,562,0.0557,6.51,NORMAL,0
drone_7,34.05035,-118.245666,6.07,1.61,13.23,1825,0.2277,86.77,JAMMING,1
drone_7,34.0572,-118.2387,100.0,10.0,75.0,500,0.099,25.0,REPLAY_ATTACK,1
drone_4,34.045528,-118.247793,9.51,1.4,4.83,1931,0.1332,95.17,JAMMING,1
drone_8,34.055132,-118.260229,98.94,14.14,73.29,1177,0.1415,26.71,NORMAL,0
drone_4,34.036024,-118.23767,232.86,15.47,96.22,1499,0.0662,3.78,NORMAL,0
drone_5,34.072033,-118.224635,94.63,23.83,89.65,480,0.2492,10.35,NORMAL,0
drone_3,34.069492,-118.234352,153.24,9.31,64.13,963,0.0604,35.87,NORMAL,0
drone_3,34.060266,-118.250705,142.57,9.48,93.51,744,0.066,6.49,NORMAL,0
drone_3,34.049493,-118.235695,4.08,1.9,14.6,1855,0.374,85.4,JAMMING,1
drone_4,34.036652,-118.23695,180.7,12.23,64.22,1094,0.0673,35.78,NORMAL,0
drone_3,34.320975,-117.87482,333.51,82.59,87.86,1713,0.2469,12.14,GPS_SPOOFING,1
drone_7,34.03674,-118.262146,285.81,21.49,60.91,1008,0.0749,39.09,NORMAL,0
drone_4,34.491909,-118.094129,193.57,89.64,77.73,1695,0.4607,22.27,GPS_SPOOFING,1
drone_7,34.05223,-118.260172,142.07,12.4,75.99,517,0.0867,24.01,NORMAL,0
drone_4,34.03803,-118.263364,193.53,15.18,75.97,1345,0.078,24.03,NORMAL,0
drone_1,34.05839,-118.257603,102.81,12.43,75.93,842,0.1197,24.07,NORMAL,0
drone_5,34.487454,-117.92581,278.52,113.12,58.86,1744,0.4047,41.14,GPS_SPOOFING,1
drone_10,34.047442,-118.243509,253.63,18.55,61.74,609,0.0729,38.26,NORMAL,0
drone_2,34.458912,-117.801123,257.8,157.7,64.47,1706,0.6094,35.53,GPS_SPOOFING,1
drone_5,34.037196,-118.22503,242.71,20.87,92.17,1003,0.0856,7.83,NORMAL,0
drone_1,34.0572,-118.2387,100.0,10.0,75.0,500,0.099,25.0,REPLAY_ATTACK,1
drone_2,34.347445,-117.920399,178.64,150.44,54.73,1641,0.8375,45.27,GPS_SPOOFING,1
drone_3,34.057209,-118.255157,54.05,6.05,89.75,645,0.1099,10.25,NORMAL,0
drone_9,34.039934,-118.239293,285.74,11.12,68.43,132,0.0388,31.57,NORMAL,0
drone_6,34.063149,-118.257462,109.25,23.04,91.77,1039,0.209,8.23,NORMAL,0
drone_10,34.065427,-118.22383,72.39,18.52,91.65,974,0.2524,8.35,NORMAL,0
drone_1,34.062864,-118.226207,131.99,21.02,60.15,1269,0.1581,39.85,NORMAL,0
drone_3,34.042051,-118.240208,227.66,6.91,72.74,651,0.0302,27.26,NORMAL,0
drone_9,34.063377,-118.255314,68.43,16.92,66.88,1207,0.2437,33.12,NORMAL,0
drone_1,34.486483,-117.782623,393.0,130.75,66.14,1543,0.3319,33.86,GPS_SPOOFING,1
drone_3,34.032378,-118.224482,279.0,23.21,76.29,811,0.0829,23.71,NORMAL,0
drone_6,34.065767,-118.236264,138.58,21.83,68.8,945,0.1564,31.2,NORMAL,0
drone_8,34.398985,-118.053045,354.69,90.85,68.53,1506,0.2554,31.47,GPS_SPOOFING,1
drone_3,34.071078,-118.259702,195.82,19.22,84.63,81,0.0977,15.37,NORMAL,0
drone_4,34.0572,-118.2387,100.0,10.0,75.0,500,0.099,25.0,REPLAY_ATTACK,1
drone_1,34.301207,-117.97609,226.46,156.54,43.08,1652,0.6882,56.92,GPS_SPOOFING,1
drone_4,34.032704,-118.245071,97.23,14.81,73.48,554,0.1508,26.52,NORMAL,0
drone_3,34.033798,-118.25359,128.51,22.14,90.61,42,0.171,9.39,NORMAL,0
drone_1,34.041757,-118.22397,247.26,13.36,96.01,241,0.0538,3.99,NORMAL,0
drone_6,34.0572,-118.2387,100.0,10.0,75.0,500,0.099,25.0,REPLAY_ATTACK,1
drone_5,34.0572,-118.2387,100.0,10.0,75.0,500,0.099,25.0,REPLAY_ATTACK,1
drone_5,34.066767,-118.241354,152.43,31.83,63.08,16374,0.2075,36.92,DOS,1
drone_6,34.048375,-118.236059,252.56,21.22,70.83,861,0.0837,29.17,NORMAL,0
drone_1,34.043028,-118.227587,108.68,17.63,77.68,1122,0.1607,22.32,NORMAL,0
drone_6,34.056194,-118.226586,161.19,22.26,90.91,987,0.1372,9.09,NORMAL,0
drone_8,34.064251,-118.251661,126.1,20.9,80.33,1151,0.1644,19.67,NORMAL,0
drone_4,34.059418,-118.262183,240.85,16.5,71.0,605,0.0682,29.0,NORMAL,0
drone_3,34.044556,-118.238704,262.91,6.59,73.54,1316,0.025,26.46,NORMAL,0
drone_10,34.05018,-118.234388,5.09,1.27,3.91,1891,0.2085,96.09,JAMMING,1
drone_7,34.056099,-118.244412,12.06,0.01,11.86,1958,0.0008,88.14,JAMMING,1
drone_5,34.047321,-118.237218,144.76,5.43,69.68,1009,0.0373,30.32,NORMAL,0
drone_6,34.054032,-118.228246,150.19,5.27,77.49,44,0.0349,22.51,NORMAL,0
drone_8,34.033649,-118.246657,95.06,12.41,63.09,250,0.1292,36.91,NORMAL,0
drone_3,34.057239,-118.24542,125.82,17.68,91.54,585,0.1394,8.46,NORMAL,0
drone_9,34.0572,-118.2387,100.0,10.0,75.0,500,0.099,25.0,REPLAY_ATTACK,1
drone_8,34.042455,-118.260135,98.14,31.79,59.65,24614,0.3207,40.35,DOS,1
drone_8,34.060565,-118.24275,115.94,15.4,87.33,130,0.1317,12.67,NORMAL,0
drone_8,34.042184,-118.229519,139.09,19.7,97.19,1175,0.1406,2.81,NORMAL,0
drone_8,34.070795,-118.246548,273.79,15.06,81.18,129,0.0548,18.82,NORMAL,0
drone_1,34.047052,-118.235159,298.23,21.83,60.26,835,0.073,39.74,NORMAL,0
drone_4,34.038703,-118.234132,253.27,13.09,83.14,923,0.0515,16.86,NORMAL,0
drone_8,34.052293,-118.259975,255.04,8.82,70.21,997,0.0344,29.79,NORMAL,0
drone_2,34.243277,-117.928629,280.56,108.51,69.38,1637,0.3854,30.62,GPS_SPOOFING,1
drone_4,34.152385,-118.071239,244.82,81.28,66.62,1513,0.3306,33.38,GPS_SPOOFING,1
drone_4,34.0593,-118.247252,11.41,1.4,10.11,1865,0.1128,89.89,JAMMING,1
drone_8,34.061528,-118.232237,277.95,8.77,89.58,637,0.0314,10.42,NORMAL,0
drone_6,34.449823,-117.983211,318.12,95.19,67.01,1736,0.2983,32.99,GPS_SPOOFING,1
drone_4,34.055867,-118.246884,10.6,0.62,9.16,1835,0.0534,90.84,JAMMING,1
drone_7,34.061396,-118.263405,109.42,58.98,32.51,45212,0.5341,67.49,DOS,1
drone_6,34.067806,-118.247009,118.8,7.02,69.82,162,0.0586,30.18,NORMAL,0
drone_10,34.05267,-118.236229,105.37,46.32,63.86,49629,0.4355,36.14,DOS,1
drone_4,34.067556,-118.245458,134.2,33.4,40.73,11617,0.247,59.27,DOS,1
drone_9,34.050053,-118.24987,6.86,1.79,6.87,1840,0.2277,93.13,JAMMING,1
drone_5,34.43815,-117.763699,200.15,145.35,48.56,1628,0.7226,51.44,GPS_SPOOFING,1
drone_7,34.401732,-117.791341,321.92,117.84,89.78,1679,0.3649,10.22,GPS_SPOOFING,1
drone_2,34.057667,-118.254317,183.6,45.97,69.33,80583,0.249,30.67,DOS,1
drone_3,34.53317,-118.081373,239.62,92.59,51.1,1626,0.3848,48.9,GPS_SPOOFING,1
drone_7,34.0572,-118.2387,100.0,10.0,75.0,500,0.099,25.0,REPLAY_ATTACK,1
drone_6,34.03733,-118.2573,285.74,6.28,81.25,583,0.0219,18.75,NORMAL,0
drone_9,34.050351,-118.223931,194.36,20.92,71.47,361,0.1071,28.53,NORMAL,0
drone_4,34.056605,-118.233591,195.92,20.49,92.3,1357,0.1041,7.7,NORMAL,0
drone_2,34.044663,-118.254072,204.33,10.91,81.17,539,0.0531,18.83,NORMAL,0
drone_8,34.064861,-118.228467,97.98,49.95,31.59,75101,0.5046,68.41,DOS,1
drone_2,34.068529,-118.260714,217.41,17.66,71.78,1222,0.0809,28.22,NORMAL,0
drone_7,34.0572,-118.2387,100.0,10.0,75.0,500,0.099,25.0,REPLAY_ATTACK,1
drone_3,34.067392,-118.252563,170.49,9.14,74.96,591,0.0533,25.04,NORMAL,0
drone_3,34.450334,-118.13944,165.06,98.89,69.64,1589,0.5955,30.36,GPS_SPOOFING,1
drone_4,34.053341,-118.247657,6.24,1.31,5.35,1994,0.1809,94.65,JAMMING,1
drone_10,34.037011,-118.237586,279.72,8.8,98.29,624,0.0313,1.71,NORMAL,0
drone_3,34.053207,-118.227444,138.95,11.23,82.47,148,0.0802,17.53,NORMAL,0
drone_7,34.052144,-118.243341,130.83,10.23,84.01,964,0.0776,15.99,NORMAL,0
drone_9,34.064145,-118.248561,67.73,6.25,75.81,932,0.0909,24.19,NORMAL,0
drone_7,34.0572,-118.2387,100.0,10.0,75.0,500,0.099,25.0,REPLAY_ATTACK,1
drone_2,34.068082,-118.26208,67.81,12.83,82.45,1458,0.1865,17.55,NORMAL,0
drone_2,34.063508,-118.25581,186.74,19.72,87.65,1178,0.105,12.35,NORMAL,0
drone_7,34.039205,-118.239071,199.85,18.0,67.77,418,0.0896,32.23,NORMAL,0
drone_1,34.323051,-118.080086,157.24,112.2,50.05,1576,0.709,49.95,GPS_SPOOFING,1
drone_10,34.053921,-118.250243,106.96,13.21,84.2,1417,0.1224,15.8,NORMAL,0
drone_8,34.051913,-118.249798,14.99,0.48,5.65,1984,0.03,94.35,JAMMING,1
drone_1,34.057381,-118.249084,244.76,6.82,89.56,1259,0.0278,10.44,NORMAL,0
drone_5,34.062466,-118.263185,125.1,23.13,98.7,1079,0.1834,1.3,NORMAL,0
drone_6,34.046031,-118.248221,89.11,7.05,98.55,488,0.0782,1.45,NORMAL,0
drone_9,34.161711,-117.864044,112.0,81.52,40.27,1501,0.7214,59.73,GPS_SPOOFING,1
drone_2,34.272011,-117.879693,164.74,118.99,57.81,1548,0.7179,42.19,GPS_SPOOFING,1
drone_4,34.044265,-118.247891,5.52,0.63,1.09,1916,0.0966,98.91,JAMMING,1
drone_10,34.043145,-118.230242,162.45,7.45,73.88,1053,0.0456,26.12,NORMAL,0
drone_6,34.044555,-118.249035,266.67,14.06,77.76,845,0.0525,22.24,NORMAL,0
drone_1,34.070887,-118.261109,288.07,11.58,95.07,1020,0.0401,4.93,NORMAL,0
drone_7,34.044437,-118.243357,58.51,47.47,29.4,89003,0.7977,70.6,DOS,1
drone_5,34.070998,-118.231283,135.28,5.41,70.86,782,0.0397,29.14,NORMAL,0
drone_8,34.032978,-118.253886,96.0,12.92,78.21,1065,0.1332,21.79,NORMAL,0
drone_3,34.0572,-118.2387,100.0,10.0,75.0,500,0.099,25.0,REPLAY_ATTACK,1
drone_10,34.040545,-118.261037,159.75,22.9,65.41,529,0.1425,34.59,NORMAL,0
drone_8,34.052465,-118.238401,129.39,6.47,64.48,920,0.0496,35.52,NORMAL,0
drone_5,34.051323,-118.235706,12.01,0.57,11.23,1754,0.0438,88.77,JAMMING,1
drone_1,34.043596,-118.247251,12.6,0.2,7.24,1795,0.0147,92.76,JAMMING,1
drone_10,34.053139,-118.248006,128.03,18.84,97.43,1186,0.146,2.57,NORMAL,0
drone_2,34.069401,-118.249176,131.75,18.47,92.67,203,0.1391,7.33,NORMAL,0
drone_6,34.033464,-118.228383,76.38,11.37,98.86,94,0.1469,1.14,NORMAL,0
drone_3,34.037672,-118.22756,252.58,13.49,67.69,1374,0.0532,32.31,NORMAL,0
drone_8,34.06781,-118.245916,283.23,19.14,67.7,125,0.0673,32.3,NORMAL,0
drone_1,34.061618,-118.259578,251.96,8.29,91.22,83,0.0328,8.78,NORMAL,0
drone_2,34.050755,-118.234233,289.07,8.06,87.71,1468,0.0278,12.29,NORMAL,0
drone_5,34.29668,-117.923386,270.82,99.09,81.51,1725,0.3645,18.49,GPS_SPOOFING,1
drone_10,34.065553,-118.231588,87.8,8.22,68.64,407,0.0926,31.36,NORMAL,0
drone_5,34.199444,-118.137085,387.09,116.02,73.4,1638,0.299,26.6,GPS_SPOOFING,1
drone_7,34.067484,-118.255613,94.66,57.47,25.56,24730,0.6008,74.44,DOS,1
drone_1,34.0572,-118.2387,100.0,10.0,75.0,500,0.099,25.0,REPLAY_ATTACK,1
drone_2,34.475537,-117.982815,282.57,102.82,63.39,1707,0.3626,36.61,GPS_SPOOFING,1
drone_8,34.050183,-118.257834,112.18,7.64,81.13,1415,0.0675,18.87,NORMAL,0
drone_8,34.036452,-118.26063,141.73,6.12,93.73,823,0.0429,6.27,NORMAL,0
drone_5,34.0614,-118.233277,215.08,14.05,67.99,158,0.065,32.01,NORMAL,0
drone_10,34.032413,-118.254042,208.68,16.83,74.78,730,0.0803,25.22,NORMAL,0
drone_2,34.049295,-118.240895,5.6,0.41,6.33,1830,0.0621,93.67,JAMMING,1
drone_6,34.066502,-118.244956,299.01,15.62,90.4,103,0.0521,9.6,NORMAL,0
drone_10,34.067666,-118.240342,241.29,18.3,98.85,483,0.0755,1.15,NORMAL,0
drone_3,34.066489,-118.252405,283.41,22.44,66.32,225,0.0789,33.68,NORMAL,0
drone_9,34.056697,-118.254881,125.03,38.17,43.72,12201,0.3029,56.28,DOS,1
drone_3,34.0572,-118.2387,100.0,10.0,75.0,500,0.099,25.0,REPLAY_ATTACK,1
drone_5,34.057641,-118.236561,64.98,11.42,81.68,541,0.1731,18.32,NORMAL,0
drone_3,34.042505,-118.240852,5.71,0.26,9.13,1928,0.0387,90.87,JAMMING,1
drone_4,34.03465,-118.249142,163.54,17.95,82.96,1261,0.1091,17.04,NORMAL,0
drone_2,34.035301,-118.244811,281.42,18.73,63.43,1118,0.0663,36.57,NORMAL,0
drone_8,34.057552,-118.260924,286.23,18.6,79.5,1341,0.0648,20.5,NORMAL,0
drone_10,34.051447,-118.243666,77.21,46.48,50.46,77786,0.5943,49.54,DOS,1
drone_3,34.066967,-118.262181,62.28,55.1,44.73,12211,0.8707,55.27,DOS,1
drone_5,34.054986,-118.250477,10.78,0.27,14.37,1864,0.0229,85.63,JAMMING,1
drone_6,34.055773,-118.261002,97.06,58.22,27.33,41403,0.5937,72.67,DOS,1
drone_1,34.048497,-118.240631,132.6,13.22,90.61,743,0.099,9.39,NORMAL,0
drone_1,34.035359,-118.242311,107.83,5.74,99.33,45,0.0527,0.67,NORMAL,0
drone_1,34.06105,-118.260821,199.39,22.66,91.15,37,0.1131,8.85,NORMAL,0
drone_7,34.054837,-118.252658,7.55,0.35,4.58,1783,0.0409,95.42,JAMMING,1
drone_3,34.48004,-118.097715,359.03,125.98,42.98,1670,0.3499,57.02,GPS_SPOOFING,1
drone_8,34.060626,-118.235865,9.23,1.33,2.79,1871,0.13,97.21,JAMMING,1
drone_8,34.045859,-118.227173,246.65,15.91,60.65,1302,0.0642,39.35,NORMAL,0
drone_3,34.071239,-118.262547,268.01,19.84,90.18,561,0.0738,9.82,NORMAL,0
drone_7,34.330511,-118.078721,325.48,95.43,50.42,1643,0.2923,49.58,GPS_SPOOFING,1
drone_6,34.0572,-118.2387,100.0,10.0,75.0,500,0.099,25.0,REPLAY_ATTACK,1
drone_4,34.048866,-118.253976,293.76,23.9,99.69,1490,0.0811,0.31,NORMAL,0
drone_4,34.059029,-118.248119,155.87,11.06,92.49,219,0.0705,7.51,NORMAL,0
drone_9,34.166706,-118.115487,394.07,133.27,63.38,1512,0.3373,36.62,GPS_SPOOFING,1
drone_3,34.062954,-118.263639,86.54,41.97,69.4,31163,0.4794,30.6,DOS,1
drone_3,34.032674,-118.26258,131.98,8.3,88.1,52,0.0624,11.9,NORMAL,0
drone_3,34.43267,-117.912117,326.91,99.08,63.26,1533,0.3022,36.74,GPS_SPOOFING,1
drone_7,34.038333,-118.263183,161.92,20.62,60.49,1466,0.1266,39.51,NORMAL,0
drone_9,34.064889,-118.246074,249.93,24.54,81.15,66,0.0978,18.85,NORMAL,0
drone_1,34.036775,-118.262826,109.82,47.91,48.52,86973,0.4323,51.48,DOS,1
drone_4,34.033516,-118.260054,280.7,23.55,77.15,280,0.0836,22.85,NORMAL,0
drone_4,34.449132,-118.071623,393.05,109.22,49.85,1726,0.2772,50.15,GPS_SPOOFING,1
drone_5,34.056229,-118.23226,156.21,19.29,80.08,386,0.1227,19.92,NORMAL,0
drone_4,34.066265,-118.246268,77.79,15.9,61.52,53,0.2018,38.48,NORMAL,0
drone_10,34.036527,-118.238321,196.85,8.37,87.95,848,0.0423,12.05,NORMAL,0
drone_6,34.0572,-118.2387,100.0,10.0,75.0,500,0.099,25.0,REPLAY_ATTACK,1
drone_6,34.0572,-118.2387,100.0,10.0,75.0,500,0.099,25.0,REPLAY_ATTACK,1
drone_10,34.070484,-118.240597,181.07,22.61,66.33,992,0.1242,33.67,NORMAL,0
drone_1,34.07005,-118.255599,84.04,33.2,57.7,31898,0.3904,42.3,DOS,1
drone_5,34.053933,-118.263639,205.58,20.66,67.5,1115,0.1,32.5,NORMAL,0
drone_10,34.0572,-118.2387,100.0,10.0,75.0,500,0.099,25.0,REPLAY_ATTACK,1
drone_10,34.0572,-118.2387,100.0,10.0,75.0,500,0.099,25.0,REPLAY_ATTACK,1
drone_3,34.050455,-118.243469,257.59,5.9,86.16,962,0.0228,13.84,NORMAL,0
drone_1,34.0572,-118.2387,100.0,10.0,75.0,500,0.099,25.0,REPLAY_ATTACK,1
drone_6,34.062864,-118.251891,119.27,11.18,90.71,454,0.093,9.29,NORMAL,0
drone_10,34.248842,-117.772816,389.25,109.08,68.6,1659,0.2795,31.4,GPS_SPOOFING,1
drone_7,34.0572,-118.2387,100.0,10.0,75.0,500,0.099,25.0,REPLAY_ATTACK,1
drone_2,34.038756,-118.244339,243.96,23.71,77.17,642,0.0968,22.83,NORMAL,0
drone_1,34.066192,-118.250677,76.74,21.26,96.46,40,0.2735,3.54,NORMAL,0
drone_7,34.052667,-118.226353,162.49,17.0,79.89,1268,0.104,20.11,NORMAL,0
drone_2,34.036896,-118.230465,288.45,23.21,71.79,404,0.0802,28.21,NORMAL,0
drone_9,34.040045,-118.251058,240.42,16.5,85.41,309,0.0683,14.59,NORMAL,0
drone_3,34.045058,-118.262064,170.1,13.46,97.08,322,0.0787,2.92,NORMAL,0
drone_8,34.492438,-117.884015,180.43,88.77,44.53,1634,0.4893,55.47,GPS_SPOOFING,1
drone_3,34.0572,-118.2387,100.0,10.0,75.0,500,0.099,25.0,REPLAY_ATTACK,1
drone_6,34.044423,-118.227086,175.48,18.98,74.54,159,0.1075,25.46,NORMAL,0
drone_1,34.057468,-118.241263,239.88,11.92,84.26,1113,0.0495,15.74,NORMAL,0
drone_8,34.373413,-117.766384,331.32,152.96,47.87,1598,0.4603,52.13,GPS_SPOOFING,1
drone_8,34.405664,-118.119119,184.8,97.28,80.95,1549,0.5236,19.05,GPS_SPOOFING,1
drone_3,34.045559,-118.255755,91.84,11.35,87.69,1325,0.1223,12.31,NORMAL,0
drone_3,34.062548,-118.256274,124.92,24.92,83.94,1266,0.1979,16.06,NORMAL,0
drone_1,34.04421,-118.260179,204.98,23.01,68.62,1142,0.1117,31.38,NORMAL,0
drone_4,34.045803,-118.250481,226.34,10.08,96.23,507,0.0443,3.77,NORMAL,0
drone_1,34.046032,-118.227389,281.8,8.6,75.0,368,0.0304,25.0,NORMAL,0
drone_9,34.050292,-118.248011,281.6,11.17,79.27,1356,0.0395,20.73,NORMAL,0
drone_3,34.051376,-118.24455,232.72,19.41,72.72,593,0.083,27.28,NORMAL,0
drone_6,34.058072,-118.253537,11.94,1.46,8.36,1895,0.1128,91.64,JAMMING,1
drone_5,34.291471,-118.065927,195.0,112.99,82.3,1625,0.5765,17.7,GPS_SPOOFING,1
drone_6,34.042822,-118.246504,129.16,10.9,74.97,453,0.0837,25.03,NORMAL,0
drone_7,34.053152,-118.230451,64.8,23.02,96.02,328,0.3498,3.98,NORMAL,0
drone_8,34.041899,-118.226398,278.4,21.18,75.55,898,0.0758,24.45,NORMAL,0
drone_6,34.069888,-118.244006,153.28,6.33,99.12,1461,0.041,0.88,NORMAL,0
drone_2,34.042029,-118.239994,162.37,21.99,86.23,1071,0.1346,13.77,NORMAL,0
drone_6,34.060291,-118.246745,54.21,5.4,64.11,357,0.0978,35.89,NORMAL,0
drone_7,34.055821,-118.234651,258.9,10.16,90.87,1398,0.0391,9.13,NORMAL,0
drone_4,34.056295,-118.253447,205.62,15.78,82.34,1034,0.0764,17.66,NORMAL,0
drone_8,34.061098,-118.25065,139.77,9.6,68.53,1293,0.0682,31.47,NORMAL,0
drone_1,34.054674,-118.231723,290.46,19.74,75.55,1179,0.0677,24.45,NORMAL,0
drone_3,34.045602,-118.233121,83.48,33.41,30.04,59644,0.3955,69.96,DOS,1
drone_1,34.055583,-118.249428,7.85,1.76,3.05,1777,0.1989,96.95,JAMMING,1
drone_1,34.064898,-118.242169,278.25,24.29,88.54,734,0.087,11.46,NORMAL,0
drone_7,34.302908,-117.899348,178.46,123.13,88.81,1674,0.6861,11.19,GPS_SPOOFING,1
drone_8,34.047946,-118.23501,102.22,12.57,65.17,415,0.1218,34.83,NORMAL,0
drone_10,34.04233,-118.248271,7.9,1.94,12.8,1959,0.218,87.2,JAMMING,1
drone_6,34.048381,-118.229924,86.18,6.48,78.83,297,0.0743,21.17,NORMAL,0
drone_3,34.033671,-118.237117,72.44,23.14,75.32,1258,0.3151,24.68,NORMAL,0
drone_2,34.0572,-118.2387,100.0,10.0,75.0,500,0.099,25.0,REPLAY_ATTACK,1
drone_10,34.065019,-118.240389,290.19,11.29,73.28,1425,0.0388,26.72,NORMAL,0
drone_6,34.06927,-118.224969,113.1,40.98,33.96,43430,0.3592,66.04,DOS,1
drone_8,34.037352,-118.263493,59.99,9.52,73.85,253,0.1561,26.15,NORMAL,0
drone_4,34.070116,-118.246718,139.6,19.25,70.4,1205,0.1369,29.6,NORMAL,0
drone_10,34.051644,-118.22594,262.24,11.15,88.85,620,0.0424,11.15,NORMAL,0
drone_1,34.044158,-118.242389,225.01,15.19,84.13,336,0.0672,15.87,NORMAL,0
